,name_server,key,Price,name_environment,CPU,RAM,value_avg_mean_cpu,value_avg_min_cpu,value_avg_max_cpu,daily_avg_max_diff_cpu,value_avg_std_cpu,days_max100,days_avg_sup_95_cpu,days_avg_lower5_cpu,value_avg_mean_mem,value_avg_min_mem,value_avg_max_mem,daily_avg_max_diff_mem,value_avg_std_mem,days_max97,days_avg_sup_95_mem,days_avg_lower5_mem
2173,SWPCFRCG2330,2#8,689.85,Prod,2,8,5.926297297569733,4.413348439971752,25.897741826876743,21.48439338690499,1.8894657382439222,13.0,0.0,356.0,35.98643975957014,26.073749875333977,45.90999381759652,19.836243942262545,4.421579883051726,0.0,0.0,0.0
2174,SWDCFRM31648,4#16,1383.35,Dev,4,16,3.683290265450257,1.9779925196880368,20.47861935981316,18.500626840125122,1.899703057521119,11.0,0.0,359.0,24.562970610353513,14.381355122045669,29.71378961304348,15.332434490997812,3.7383888687529794,0.0,0.0,0.0
2175,SWDCFRALH075,2#4,470.85,Dev,2,4,7.095862485189787,5.153844746892656,22.05132526335302,16.897480516460366,1.842384461999268,5.0,0.0,342.0,58.062432952894646,47.67078746067562,74.08824145167036,26.417453990994737,4.485077602427957,0.0,0.0,0.0
2176,SWPCFRRIE990,4#16,1383.35,Prod,4,16,3.117381940279826,2.3842442089689264,12.943856825,10.559612616031073,0.9747630721213075,2.0,0.0,334.0,24.288074343460774,14.437764085416667,30.278871097987288,15.841107012570621,4.333891418506476,0.0,0.0,0.0
2177,SWDCFRNXHWN3020,2#4,470.85,Dev,2,4,6.613548365361149,4.96031260672081,12.922704528119114,7.9623919213983045,1.219213605040113,15.0,0.0,233.0,72.49702003060347,39.61500990817475,88.26935435018423,48.65434444200948,8.03945332409052,6.0,0.0,0.0
2178,SWDCFRNXAIC2026,2#4,470.85,Dev,2,4,5.257068951043924,3.990739453036724,12.455571431147138,8.464831978110414,1.4248778262278499,9.0,0.0,169.0,33.448194152971304,8.294755623928909,75.7353545932449,67.440598969316,22.679414041127227,0.0,0.0,11.0
2179,SWPCFRNXAIC4546,2#4,470.85,Prod,2,4,10.52146376268859,3.229217872312673,21.70516941202592,18.475951539713247,2.30211809623933,3.0,0.0,70.0,69.7473674821676,52.82564310990114,85.83154083801108,33.00589772810994,6.7381254868110485,0.0,0.0,0.0
2180,SWUCFRNXP582319,8#16,2664.5,Test,8,16,3.1745289380834296,1.1492445326859697,28.173507950170038,27.024263417484068,3.9690895898240734,9.0,0.0,89.0,20.675957634493205,13.424761337717516,29.92161462003193,16.496853282314415,3.5450318949477575,0.0,0.0,0.0
2181,SWPCFRAKH353,4#64,4051.5,Prod,4,64,4.109095466016874,2.26023844565678,38.79471557191108,36.534477126254295,3.2536092464022164,5.0,0.0,358.0,7.111104523939511,4.540493416984464,16.88027800342514,12.339784586440675,2.2052048477826713,0.0,0.0,334.0
2182,SWPCFRAKB465,4#8,916.15,Prod,4,8,3.9620185457396593,2.88917463821266,13.049047628495764,10.159872990283104,1.323888753430365,10.0,0.0,358.0,54.00618250973006,34.67697979812934,71.62834149918785,36.95136170105852,5.77130741364592,0.0,0.0,0.0
